Date,Pptn,Temp,Wind_speed,PET,Q,TP_catch,TP_lake,colour_lake,colour_van1,TP_van1,rel_res_time,Rain_day,Pptn_intense,Wind_under_Q0.1,Wind_under_Q0.2,Wind_under_Q0.3,Wind_under_Q0.4,Wind_under_Q0.5,Wind_over_Q0.5,Wind_over_Q0.6,Wind_over_Q0.7,Wind_over_Q0.8,Wind_over_Q0.9,Pptn_lag1M,Temp_lag1M,Wind_speed_lag1M,PET_lag1M,Q_lag1M,TP_catch_lag1M,TP_lake_lag1M,colour_lake_lag1M,colour_van1_lag1M,TP_van1_lag1M,rel_res_time_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,Wind_under_Q0.1_lag1M,Wind_under_Q0.2_lag1M,Wind_under_Q0.3_lag1M,Wind_under_Q0.4_lag1M,Wind_under_Q0.5_lag1M,Wind_over_Q0.5_lag1M,Wind_over_Q0.6_lag1M,Wind_over_Q0.7_lag1M,Wind_over_Q0.8_lag1M,Wind_over_Q0.9_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,PET_winterSum,Wind_under_Q0.1_winterSum,Wind_under_Q0.2_winterSum,Wind_under_Q0.3_winterSum,Wind_under_Q0.4_winterSum,Wind_under_Q0.5_winterSum,Wind_over_Q0.5_winterSum,Wind_over_Q0.6_winterSum,Wind_over_Q0.7_winterSum,Wind_over_Q0.8_winterSum,Wind_over_Q0.9_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,PET_lag2M_sum,PET_lag3M_sum,PET_lag4M_sum,PET_lag5M_sum,PET_lag6M_sum,Wind_under_Q0.1_lag2M_sum,Wind_under_Q0.1_lag3M_sum,Wind_under_Q0.1_lag4M_sum,Wind_under_Q0.1_lag5M_sum,Wind_under_Q0.1_lag6M_sum,Wind_under_Q0.2_lag2M_sum,Wind_under_Q0.2_lag3M_sum,Wind_under_Q0.2_lag4M_sum,Wind_under_Q0.2_lag5M_sum,Wind_under_Q0.2_lag6M_sum,Wind_under_Q0.3_lag2M_sum,Wind_under_Q0.3_lag3M_sum,Wind_under_Q0.3_lag4M_sum,Wind_under_Q0.3_lag5M_sum,Wind_under_Q0.3_lag6M_sum,Wind_under_Q0.4_lag2M_sum,Wind_under_Q0.4_lag3M_sum,Wind_under_Q0.4_lag4M_sum,Wind_under_Q0.4_lag5M_sum,Wind_under_Q0.4_lag6M_sum,Wind_under_Q0.5_lag2M_sum,Wind_under_Q0.5_lag3M_sum,Wind_under_Q0.5_lag4M_sum,Wind_under_Q0.5_lag5M_sum,Wind_under_Q0.5_lag6M_sum,Wind_over_Q0.5_lag2M_sum,Wind_over_Q0.5_lag3M_sum,Wind_over_Q0.5_lag4M_sum,Wind_over_Q0.5_lag5M_sum,Wind_over_Q0.5_lag6M_sum,Wind_over_Q0.6_lag2M_sum,Wind_over_Q0.6_lag3M_sum,Wind_over_Q0.6_lag4M_sum,Wind_over_Q0.6_lag5M_sum,Wind_over_Q0.6_lag6M_sum,Wind_over_Q0.7_lag2M_sum,Wind_over_Q0.7_lag3M_sum,Wind_over_Q0.7_lag4M_sum,Wind_over_Q0.7_lag5M_sum,Wind_over_Q0.7_lag6M_sum,Wind_over_Q0.8_lag2M_sum,Wind_over_Q0.8_lag3M_sum,Wind_over_Q0.8_lag4M_sum,Wind_over_Q0.8_lag5M_sum,Wind_over_Q0.8_lag6M_sum,Wind_over_Q0.9_lag2M_sum,Wind_over_Q0.9_lag3M_sum,Wind_over_Q0.9_lag4M_sum,Wind_over_Q0.9_lag5M_sum,Wind_over_Q0.9_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,rel_res_time_lag2M_av,rel_res_time_lag3M_av,Season,TP_lake_prevSummer,TP_van1_prevSummer
2011-10-31,75.085700259,7.647427672967742,3.7677419354838717,37.080094951,5.214636363636363,74.75,29.0,89.4,96.2,32.333333333333336,0.2185147972497835,30,4,0.0,1.0,5.0,7.0,11.0,20.0,16.0,10.0,5.0,0.0,189.53025922300003,12.3861191206,3.5700000000000003,68.13857112199999,17.59625925925926,120.25,27.0,78.0,82.0,28.0,0.10164422042952737,25.0,7.0,0.0,4.0,6.0,11.0,13.0,17.0,11.0,7.0,4.0,2.0,10,0,295.978305622,155.0,11.0,39.746159305999996,41.0,64.0,79.0,100.0,113.0,64.0,56.0,39.0,27.0,17.0,344.0521975680001,454.09584778700093,576.7631611689994,652.5658213519991,687.4980516759988,56.0,85.0,110.0,135.0,146.0,17.0,21.0,26.0,29.0,30.0,171.0849605229999,298.9847789609999,413.97482948799984,495.6211662270001,544.5604340389998,0.0,3.0,4.0,4.0,4.0,12.0,18.0,20.0,24.0,29.0,21.0,31.0,37.0,42.0,51.0,29.0,44.0,55.0,68.0,86.0,34.0,55.0,74.0,90.0,111.0,26.0,35.0,45.0,60.0,69.0,19.0,26.0,33.0,48.0,55.0,11.0,14.0,20.0,32.0,37.0,4.0,4.0,6.0,15.0,17.0,2.0,2.0,2.0,5.0,6.0,91.12499999999986,84.24999999999987,13.760334073203238,14.831462180415054,12.208029629629628,9.364086419753086,0.14761100109210593,0.2367334277734935,aut,28.666666666666668,19.333333333333332
2011-11-30,33.204577701,4.3553380052,2.94,15.676055748000001,3.9575185185185187,41.2,,91.75,,,0.2903594714148279,28,1,8.0,15.0,18.0,19.0,20.0,10.0,10.0,9.0,6.0,4.0,75.085700259,7.647427672967742,3.7677419354838717,37.080094951,5.214636363636363,74.75,29.0,89.4,96.2,32.333333333333336,0.2185147972497835,30.0,4.0,0.0,1.0,5.0,7.0,11.0,20.0,16.0,10.0,5.0,0.0,11,0,295.978305622,155.0,11.0,39.746159305999996,41.0,64.0,79.0,100.0,113.0,64.0,56.0,39.0,27.0,17.0,264.6159594820001,419.13789782700087,529.1815480459994,651.8488614279992,727.6515216109988,55.0,86.0,115.0,140.0,165.0,11.0,21.0,25.0,30.0,33.0,105.21866607299992,208.16505547399987,336.0648739119998,451.0549244390001,532.7012611779998,0.0,0.0,3.0,4.0,4.0,5.0,13.0,19.0,21.0,25.0,11.0,26.0,36.0,42.0,47.0,18.0,36.0,51.0,62.0,75.0,24.0,45.0,66.0,85.0,101.0,37.0,46.0,55.0,65.0,80.0,27.0,35.0,42.0,49.0,64.0,17.0,21.0,24.0,30.0,42.0,9.0,9.0,9.0,11.0,20.0,2.0,2.0,2.0,2.0,5.0,97.49999999999986,85.66666666666653,10.016773396783881,11.722698606458067,11.405447811447809,9.876898540965207,0.16007950883965255,0.1712455998113344,aut,28.666666666666668,19.333333333333332
2011-12-31,151.28662206500005,0.5821845834193551,4.087096774193548,4.015805264000001,13.726387096774197,63.25,,91.75,,,0.13174333875879793,26,8,1.0,4.0,7.0,9.0,13.0,15.0,14.0,12.0,10.0,8.0,33.204577701,4.3553380052,2.94,15.676055748000001,3.9575185185185187,41.2,,91.75,,,0.2903594714148279,28.0,1.0,8.0,15.0,18.0,19.0,20.0,10.0,10.0,9.0,6.0,4.0,12,0,295.978305622,155.0,11.0,39.746159305999996,41.0,64.0,79.0,100.0,113.0,64.0,56.0,39.0,27.0,17.0,108.29027796000008,297.82053718300085,452.34247552799934,562.3861257469991,685.0534391289988,58.0,83.0,114.0,143.0,168.0,5.0,12.0,22.0,26.0,31.0,52.75615069899993,120.8947218209999,223.84111122199982,351.7409296600001,466.7309801869997,8.0,8.0,8.0,11.0,12.0,16.0,20.0,28.0,34.0,36.0,23.0,29.0,44.0,54.0,60.0,26.0,37.0,55.0,70.0,81.0,31.0,44.0,65.0,86.0,105.0,30.0,47.0,56.0,65.0,75.0,26.0,37.0,45.0,52.0,59.0,19.0,26.0,30.0,33.0,39.0,11.0,15.0,15.0,15.0,17.0,4.0,6.0,6.0,6.0,6.0,57.97499999999985,78.73333333333319,6.001382839083881,8.129628266255915,4.586077441077439,8.922804713804714,0.2544371343323028,0.20350616303138025,wint,28.666666666666668,19.333333333333332
2012-01-31,57.33584735400001,-2.815683228193548,3.0612903225806445,0.347042083,6.836368421052631,26.25,,86.4,,,0.2142003583118097,23,2,6.0,9.0,13.0,17.0,19.0,12.0,9.0,7.0,4.0,2.0,151.28662206500005,0.5821845834193551,4.087096774193548,4.015805264000001,13.726387096774197,63.25,,91.75,,,0.13174333875879793,26.0,8.0,1.0,4.0,7.0,9.0,13.0,15.0,14.0,12.0,10.0,8.0,1,0,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,184.49119976600008,259.5769000250009,449.1071592479994,603.6290975929992,713.6727478119989,54.0,84.0,109.0,140.0,169.0,9.0,13.0,20.0,30.0,34.0,19.691861011999933,56.77195596299991,124.91052708499984,227.8569164860001,355.7567349239997,9.0,9.0,9.0,9.0,12.0,19.0,20.0,24.0,32.0,38.0,25.0,30.0,36.0,51.0,61.0,28.0,35.0,46.0,64.0,79.0,33.0,44.0,57.0,78.0,99.0,25.0,45.0,62.0,71.0,80.0,24.0,40.0,51.0,59.0,66.0,21.0,31.0,38.0,42.0,45.0,16.0,21.0,25.0,25.0,25.0,12.0,12.0,14.0,14.0,14.0,52.22499999999985,59.7333333333332,2.4687612943096875,4.1949834205290335,8.841952807646356,7.632847326309693,0.21105140508681003,0.21353920247447045,wint,26.46153846153846,20.615384615384617
2012-02-29,17.211365807,-2.884795727482759,3.2357142857142867,2.9938439789999998,,47.75,,73.5,,,,23,0,4.0,7.0,10.0,14.0,17.0,10.0,10.0,6.0,6.0,3.0,57.33584735400001,-2.815683228193548,3.0612903225806445,0.347042083,6.836368421052631,26.25,,86.4,,,0.2142003583118097,23.0,2.0,6.0,9.0,13.0,17.0,19.0,12.0,9.0,7.0,4.0,2.0,2,0,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,208.62246941900008,241.82704712000088,316.91274737899937,506.4430066019991,660.9649449469989,49.0,77.0,107.0,132.0,163.0,10.0,11.0,15.0,22.0,32.0,4.362847346999933,20.03890309499991,57.11899804599986,125.25756916800012,228.20395856899972,7.0,15.0,15.0,15.0,15.0,13.0,28.0,29.0,33.0,41.0,20.0,38.0,43.0,49.0,64.0,26.0,45.0,52.0,63.0,81.0,32.0,52.0,63.0,76.0,97.0,27.0,37.0,57.0,74.0,83.0,23.0,33.0,49.0,60.0,68.0,19.0,28.0,38.0,45.0,49.0,14.0,20.0,25.0,29.0,29.0,10.0,14.0,14.0,16.0,16.0,44.74999999999985,43.56666666666653,-1.1167493223870866,0.7072797868086033,10.281377758913411,8.173424678781782,0.17297184853530095,0.21210105616181252,wint,26.46153846153846,20.615384615384617
2012-03-31,16.621616153999994,4.492541706483872,3.287096774193548,25.948195442000003,,47.75,,74.0,,,,17,1,1.0,8.0,12.0,17.0,18.0,13.0,10.0,8.0,7.0,1.0,17.211365807,-2.884795727482759,3.2357142857142867,2.9938439789999998,,47.75,,73.5,,,,23.0,0.0,4.0,7.0,10.0,14.0,17.0,10.0,10.0,6.0,6.0,3.0,3,0,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,74.54721316100003,225.83383522600087,259.03841292699934,334.12411318599914,523.6543724089988,46.0,72.0,100.0,130.0,155.0,2.0,10.0,11.0,15.0,22.0,3.3408860619999317,7.356691325999909,23.032747073999857,60.11284202500012,128.25141314699974,10.0,11.0,19.0,19.0,19.0,16.0,20.0,35.0,36.0,40.0,23.0,30.0,48.0,53.0,59.0,31.0,40.0,59.0,66.0,77.0,36.0,49.0,69.0,80.0,93.0,22.0,37.0,47.0,67.0,84.0,19.0,33.0,43.0,59.0,70.0,13.0,25.0,34.0,44.0,51.0,10.0,20.0,26.0,31.0,35.0,5.0,13.0,17.0,17.0,19.0,36.99999999999986,45.749999999999865,-2.8502394778381435,-1.7060981240856499,,,,,spr,26.46153846153846,20.615384615384617
2012-04-30,82.82203022900002,4.0383786802333335,3.386666666666667,37.516487745000006,,107.5,23.666666666666668,62.8,88.6,27.333333333333332,,25,4,0.0,2.0,4.0,13.0,16.0,13.0,8.0,7.0,2.0,1.0,16.621616153999994,4.492541706483872,3.287096774193548,25.948195442000003,,47.75,,74.0,,,,17.0,1.0,1.0,8.0,12.0,17.0,18.0,13.0,10.0,8.0,7.0,1.0,4,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,33.832981961000016,91.1688293150008,242.45545137999932,275.6600290809991,350.7457293399988,40.0,63.0,89.0,117.0,147.0,1.0,3.0,11.0,12.0,16.0,28.942039420999933,29.28908150399991,33.304886767999854,48.98094251600012,86.06103746699976,5.0,11.0,12.0,20.0,20.0,15.0,24.0,28.0,43.0,44.0,22.0,35.0,42.0,60.0,65.0,31.0,48.0,57.0,76.0,83.0,35.0,54.0,67.0,87.0,98.0,23.0,35.0,50.0,60.0,80.0,20.0,29.0,43.0,53.0,69.0,14.0,21.0,33.0,42.0,52.0,13.0,17.0,27.0,33.0,38.0,4.0,6.0,14.0,18.0,18.0,47.74999999999986,40.5833333333332,0.8038729895005667,-0.4026457497308107,,,,,spr,26.46153846153846,20.615384615384617
2012-05-31,78.69944637099998,11.30584405451613,3.510344827586208,86.479929444,2.8905555555555558,24.8,30.75,65.0,83.94999999999999,32.0,0.36922796248341233,23,4,1.0,2.0,5.0,7.0,15.0,12.0,7.0,6.0,2.0,2.0,82.82203022900002,4.0383786802333335,3.386666666666667,37.516487745000006,,107.5,23.666666666666668,62.8,88.6,27.333333333333332,,25.0,4.0,0.0,2.0,4.0,13.0,16.0,13.0,8.0,7.0,2.0,1.0,5,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,99.44364638300004,116.65501219000083,173.99085954399928,325.2774816089991,358.48205930999876,42.0,65.0,88.0,114.0,142.0,5.0,5.0,7.0,15.0,16.0,63.46468318699994,66.45852716599991,66.80556924899986,70.82137451300012,86.49743026099978,1.0,5.0,11.0,12.0,20.0,10.0,17.0,26.0,30.0,45.0,16.0,26.0,39.0,46.0,64.0,30.0,44.0,61.0,70.0,89.0,34.0,51.0,70.0,83.0,103.0,26.0,36.0,48.0,63.0,73.0,18.0,28.0,37.0,51.0,61.0,15.0,21.0,28.0,40.0,49.0,9.0,15.0,19.0,29.0,35.0,2.0,5.0,7.0,15.0,19.0,77.62499999999986,67.66666666666653,4.265460193358613,1.8820415530781496,,,,,spr,26.46153846153846,20.615384615384617
2012-06-30,99.44548726899998,12.798453867700003,3.8433333333333337,106.47264681300001,2.162766666666667,45.25,24.0,60.75,71.80000000000001,24.5,0.6031612423634005,26,5,0.0,0.0,4.0,6.0,10.0,19.0,16.0,11.0,7.0,1.0,78.69944637099998,11.30584405451613,3.510344827586208,86.479929444,2.8905555555555558,24.8,30.75,65.0,83.94999999999999,32.0,0.36922796248341233,23.0,4.0,1.0,2.0,5.0,7.0,15.0,12.0,7.0,6.0,2.0,2.0,6,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,161.52147660000003,178.1430927540008,195.35445856099926,252.69030591499902,403.9769279799987,48.0,65.0,88.0,111.0,137.0,8.0,9.0,9.0,11.0,19.0,123.99641718899996,149.94461263099993,152.93845660999986,153.28549869300014,157.3013039569998,1.0,2.0,6.0,12.0,13.0,4.0,12.0,19.0,28.0,32.0,9.0,21.0,31.0,44.0,51.0,20.0,37.0,51.0,68.0,77.0,31.0,49.0,66.0,85.0,98.0,25.0,38.0,48.0,60.0,75.0,15.0,25.0,35.0,44.0,58.0,13.0,21.0,27.0,34.0,46.0,4.0,11.0,17.0,21.0,31.0,3.0,4.0,7.0,9.0,17.0,66.14999999999986,60.01666666666654,7.672111367374741,6.612254813744447,,,,,summ,26.46153846153846,20.615384615384617
2012-07-31,111.95703707700001,15.432243229677415,3.6967741935483875,121.03337135599999,5.930290322580645,53.5,28.4,63.0,62.03333333333334,22.6,0.21015136513256108,29,3,0.0,2.0,3.0,11.0,13.0,16.0,14.0,11.0,7.0,2.0,99.44548726899998,12.798453867700003,3.8433333333333337,106.47264681300001,2.162766666666667,45.25,24.0,60.75,71.80000000000001,24.5,0.6031612423634005,26.0,5.0,0.0,0.0,4.0,6.0,10.0,19.0,16.0,11.0,7.0,1.0,7,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,178.14493363999998,260.9669638690008,277.5885800229993,294.799945829999,352.13579318399866,49.0,74.0,91.0,114.0,137.0,9.0,13.0,14.0,14.0,16.0,192.95257625699998,230.4690640019999,256.41725944399985,259.4111034230001,259.75814550599983,1.0,1.0,2.0,6.0,12.0,2.0,4.0,12.0,19.0,28.0,9.0,13.0,25.0,35.0,48.0,13.0,26.0,43.0,57.0,74.0,25.0,41.0,59.0,76.0,95.0,31.0,44.0,57.0,67.0,79.0,23.0,31.0,41.0,51.0,60.0,17.0,24.0,32.0,38.0,45.0,9.0,11.0,18.0,24.0,28.0,3.0,4.0,5.0,8.0,10.0,35.024999999999864,59.1833333333332,12.052148961108076,9.380892200816492,2.5266611111111086,,0.48619460242340357,,summ,26.46153846153846,20.615384615384617
2012-08-31,88.79478191899999,15.260317860000004,3.2967741935483867,104.36845025400004,4.064258064516128,57.75,29.5,63.25,58.849999999999994,21.0,0.34411265623162846,29,3,0.0,0.0,7.0,13.0,18.0,10.0,8.0,6.0,5.0,0.0,111.95703707700001,15.432243229677415,3.6967741935483875,121.03337135599999,5.930290322580645,53.5,28.4,63.0,62.03333333333334,22.6,0.21015136513256108,29.0,3.0,0.0,2.0,3.0,11.0,13.0,16.0,14.0,11.0,7.0,2.0,8,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,211.402524346,290.10197071700077,372.9240009459993,389.545617099999,406.75698290699864,55.0,78.0,103.0,120.0,143.0,8.0,12.0,16.0,17.0,17.0,227.50601816899996,313.9859476129999,351.50243535799984,377.45063080000006,380.4444747789998,0.0,1.0,1.0,2.0,6.0,2.0,4.0,6.0,14.0,21.0,7.0,12.0,16.0,28.0,38.0,17.0,24.0,37.0,54.0,68.0,23.0,38.0,54.0,72.0,89.0,35.0,47.0,60.0,73.0,83.0,30.0,37.0,45.0,55.0,65.0,22.0,28.0,35.0,43.0,49.0,14.0,16.0,18.0,25.0,31.0,3.0,5.0,6.0,7.0,10.0,49.374999999999865,41.1833333333332,14.115348548688718,13.178847050631184,4.0465284946236535,3.6612041816009557,0.406656303747978,0.3941801899931254,summ,26.46153846153846,20.615384615384617
2012-09-30,113.45048283400003,10.614040183800004,4.2266666666666675,62.795313147,4.064866666666666,63.0,21.75,65.75,60.35,18.0,0.5849888360597898,28,4,0.0,2.0,2.0,2.0,8.0,22.0,18.0,11.0,9.0,5.0,88.79478191899999,15.260317860000004,3.2967741935483867,104.36845025400004,4.064258064516128,57.75,29.5,63.25,58.849999999999994,21.0,0.34411265623162846,29.0,3.0,0.0,0.0,7.0,13.0,18.0,10.0,8.0,6.0,5.0,0.0,9,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,200.75181899600003,300.1973062650008,378.8967526359993,461.718782864999,478.34039901899865,58.0,84.0,107.0,132.0,149.0,6.0,11.0,15.0,19.0,20.0,225.40182160999998,331.87446842299994,418.3543978669999,455.8708856120001,481.8190810539998,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,14.0,10.0,14.0,19.0,23.0,35.0,24.0,30.0,37.0,50.0,67.0,31.0,41.0,56.0,72.0,90.0,26.0,45.0,57.0,70.0,83.0,22.0,38.0,45.0,53.0,63.0,17.0,28.0,34.0,41.0,49.0,12.0,19.0,21.0,23.0,30.0,2.0,3.0,5.0,6.0,7.0,55.62499999999986,52.166666666666536,15.34628054483872,14.497004985792477,4.9972741935483835,4.052438351254479,0.27713201068209203,0.3858084212425308,aut,26.46153846153846,20.615384615384617
2012-10-31,171.51071378000003,4.772054654032258,3.2354838709677414,28.065648395,13.095451612903224,56.0,20.5,66.8,68.9,23.0,0.09995783154297085,28,9,3.0,5.0,10.0,13.0,15.0,14.0,13.0,8.0,3.0,0.0,113.45048283400003,10.614040183800004,4.2266666666666675,62.795313147,4.064866666666666,63.0,21.75,65.75,60.35,18.0,0.5849888360597898,28.0,4.0,0.0,2.0,2.0,2.0,8.0,22.0,18.0,11.0,9.0,5.0,10,0,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,202.24526475300007,314.2023018300008,413.64778909899934,492.3472354699991,575.1692656989987,57.0,86.0,112.0,135.0,160.0,7.0,10.0,15.0,19.0,23.0,167.16376340099998,288.19713475699996,394.6697815699999,481.14971101400005,518.6661987589998,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,6.0,8.0,9.0,12.0,16.0,21.0,25.0,15.0,26.0,32.0,39.0,52.0,26.0,39.0,49.0,64.0,80.0,32.0,48.0,67.0,79.0,92.0,26.0,40.0,56.0,63.0,71.0,17.0,28.0,39.0,45.0,52.0,14.0,21.0,28.0,30.0,32.0,5.0,7.0,8.0,10.0,11.0,60.37499999999986,58.0833333333332,12.937179021900013,13.768867091159143,4.064562365591394,4.686471684587812,0.46455074614570646,0.3797509524746605,aut,26.46153846153846,20.615384615384617
2012-11-30,115.598251432,3.0309616839,4.475862068965517,12.075837948000006,14.074862068965516,62.0,,83.5,,,0.08729787235219943,30,5,0.0,2.0,3.0,5.0,7.0,20.0,18.0,14.0,13.0,6.0,171.51071378000003,4.772054654032258,3.2354838709677414,28.065648395,13.095451612903224,56.0,20.5,66.8,68.9,23.0,0.09995783154297085,28.0,9.0,3.0,5.0,10.0,13.0,15.0,14.0,13.0,8.0,3.0,0.0,11,0,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,284.9611966140001,373.75597853300087,485.7130156099994,585.1585028789991,663.8579492499988,56.0,85.0,114.0,140.0,163.0,13.0,16.0,19.0,24.0,28.0,90.86096154199996,195.22941179599997,316.2627831519999,422.73542996500004,509.21535940899986,3.0,3.0,3.0,3.0,4.0,7.0,7.0,9.0,9.0,11.0,12.0,19.0,22.0,26.0,31.0,15.0,28.0,39.0,45.0,52.0,23.0,41.0,54.0,64.0,79.0,36.0,46.0,62.0,81.0,93.0,31.0,39.0,53.0,69.0,76.0,19.0,25.0,36.0,47.0,53.0,12.0,17.0,24.0,31.0,33.0,5.0,5.0,7.0,8.0,10.0,59.49999999999986,58.916666666666536,7.693047418916139,10.215470899277424,8.580159139784941,7.074858781362006,0.3424733338013776,0.34301977461146377,aut,26.46153846153846,20.615384615384617
2012-12-31,67.51910470700001,-5.71726185,3.8193548387096787,1.59349704,4.439741935483872,85.0,,95.0,,,0.4137437802872146,25,2,1.0,4.0,6.0,9.0,13.0,17.0,12.0,11.0,8.0,6.0,115.598251432,3.0309616839,4.475862068965517,12.075837948000006,14.074862068965516,62.0,,83.5,,,0.08729787235219943,30.0,5.0,0.0,2.0,3.0,5.0,7.0,20.0,18.0,14.0,13.0,6.0,12,0,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,287.10896521200004,400.55944804600085,489.3542299649994,601.3112670419991,700.7567543109988,58.0,86.0,115.0,144.0,170.0,14.0,18.0,21.0,24.0,29.0,40.141486342999954,102.93679948999994,207.30524974399992,328.33862110000007,434.8112679129999,3.0,3.0,3.0,3.0,3.0,7.0,9.0,9.0,11.0,11.0,13.0,15.0,22.0,25.0,29.0,18.0,20.0,33.0,44.0,50.0,22.0,30.0,48.0,61.0,71.0,34.0,56.0,66.0,82.0,101.0,31.0,49.0,57.0,71.0,87.0,22.0,33.0,39.0,50.0,61.0,16.0,25.0,30.0,37.0,44.0,6.0,11.0,11.0,13.0,14.0,58.99999999999986,60.3333333333332,3.901508168966137,6.139018840577422,13.585156840934365,10.411726782845134,0.09362785194758244,0.2574148466516541,wint,26.46153846153846,20.615384615384617
2013-05-31,107.28697267099999,11.85859406554839,4.248387096774194,87.58153944,9.327,133.75,21.116666666666667,76.63333333333333,85.39999999999999,27.25,0.13762739941011987,27,3,0.0,1.0,2.0,4.0,7.0,23.0,22.0,16.0,9.0,2.0,63.91717145700001,3.481868453733333,4.475862068965517,29.807569377000004,7.830699999999999,323.3333333333333,,,,,0.270229283563248,19.0,3.0,0.0,1.0,2.0,6.0,8.0,17.0,15.0,13.0,11.0,7.0,5,1,415.68261528100004,141.0,17.0,45.03877409100001,13.0,31.0,54.0,71.0,82.0,91.0,71.0,51.0,35.0,17.0,66.761840388,86.28312931200082,124.9717168189993,192.49082152599914,308.0890729579987,27.0,52.0,77.0,102.0,132.0,3.0,3.0,4.0,6.0,11.0,33.11136008499996,33.111360084999944,33.111360084999866,34.70485712500004,46.78069507299982,1.0,7.0,9.0,10.0,10.0,4.0,15.0,21.0,25.0,27.0,13.0,28.0,37.0,43.0,46.0,20.0,37.0,50.0,59.0,64.0,24.0,41.0,55.0,68.0,75.0,32.0,41.0,57.0,74.0,94.0,25.0,31.0,43.0,55.0,73.0,20.0,22.0,31.0,42.0,56.0,16.0,17.0,22.0,30.0,43.0,10.0,10.0,12.0,18.0,24.0,215.66666666666652,155.77777777777763,-0.11941817337526217,-1.533042340178749,4.119527419354835,2.986095202646814,1.4296010102155503,1.4762203706324744,spr,27.384615384615383,22.692307692307693
2013-06-30,130.17402925700003,14.283978938,3.8733333333333344,113.855374186,6.185999999999999,26.0,24.125,72.95,72.15,20.125,0.25863512554880935,26,7,0.0,1.0,1.0,4.0,8.0,20.0,14.0,10.0,5.0,1.0,107.28697267099999,11.85859406554839,4.248387096774194,87.58153944,9.327,133.75,21.116666666666667,76.63333333333333,85.39999999999999,27.25,0.13762739941011987,27.0,3.0,0.0,1.0,2.0,4.0,7.0,23.0,22.0,16.0,9.0,2.0,6,1,415.68261528100004,141.0,17.0,45.03877409100001,13.0,31.0,54.0,71.0,82.0,91.0,71.0,51.0,35.0,17.0,171.204144128,174.04881305900082,193.5701019829993,232.25868948999914,299.77779419699874,46.0,54.0,79.0,104.0,129.0,6.0,6.0,6.0,7.0,9.0,117.38910881699996,120.69289952499994,120.69289952499986,120.69289952500004,122.2863965649998,0.0,1.0,7.0,9.0,10.0,2.0,5.0,16.0,22.0,26.0,4.0,15.0,30.0,39.0,45.0,10.0,24.0,41.0,54.0,63.0,15.0,31.0,48.0,62.0,75.0,40.0,55.0,64.0,80.0,97.0,37.0,47.0,53.0,65.0,77.0,29.0,36.0,38.0,47.0,58.0,20.0,25.0,26.0,31.0,39.0,9.0,12.0,12.0,14.0,20.0,228.54166666666652,188.36111111111097,7.670231259640868,3.873252572932619,8.578849999999996,5.855351612903225,0.20392834148668082,0.9989431399470763,summ,27.384615384615383,22.692307692307693
